symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update
RATE,ALGO_ADX_28,8,8,0,1.0053,10.7500,3.9237,3.9293488974566584,1.0,2023-10-03 21:30:00+00:00,5,ADX_28_1D_STOCK_RESULTS,"[2023-05-17T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-16T21:30:00+00:00, 2023-08-23T21:30:00+00:00, 2023-09-25T21:30:00+00:00, 2023-10-04T21:30:00+00:00]","[2023-05-22T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-07-07T21:30:00+00:00, 2023-08-04T21:30:00+00:00, 2023-08-15T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-09-22T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[3.0, 4.0, 23.0, 19.0, 6.0, 4.0, 21.0, 6.0]","[1.0530000000000008, 0.8200000000000003, 1.0899999999999999, 1.3999999999999986, 0.8000000000000007, 0.8298999999999985, 0.42269999999999897, 1.6267999999999994]","[4.517955978890466, 3.3675564681724857, 4.4911413267408316, 5.548949663099479, 3.1128404669260727, 3.082838038632981, 1.5649759348389445, 5.703427385426598]",2023-10-09 02:20:05
CHS,ALGO_ADX_28,15,14,1,0.2347,18.2000,3.8650,3.3395176252319225,0.9333333333333333,2023-09-29 21:30:00+00:00,9,ADX_28_1D_STOCK_RESULTS,"[2022-07-29T21:30:00+00:00, 2022-08-03T21:30:00+00:00, 2022-08-05T21:30:00+00:00, 2022-08-09T21:30:00+00:00, 2022-08-12T21:30:00+00:00, 2022-08-16T21:30:00+00:00, 2022-08-18T21:30:00+00:00, 2022-08-22T21:30:00+00:00, 2022-09-06T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-11-16T21:30:00+00:00, 2022-11-21T21:30:00+00:00, 2023-10-02T21:30:00+00:00]","[2022-08-02T21:30:00+00:00, 2022-08-04T21:30:00+00:00, 2022-08-08T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-08-15T21:30:00+00:00, 2022-08-17T21:30:00+00:00, 2022-08-19T21:30:00+00:00, 2022-08-24T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2022-11-11T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2022-11-18T21:30:00+00:00, 2023-09-29T21:30:00+00:00]","[2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 36.0, 1.0, 6.0, 2.0, 1.0, 2.0, 214.0]","[0.3899999999999997, 0.1800000000000006, 0.2599999999999998, 0.14999999999999947, 0.08000000000000007, 0.20000000000000018, 0.14000000000000057, 0.04999999999999982, 0.39000000000000057, -0.0600000000000005, 0.21999999999999975, 0.6299999999999999, 0.040000000000000036, 0.45999999999999996, 0.3899999999999997]","[7.831325301204813, 3.3395176252319225, 4.60176991150442, 2.4350649350649265, 1.2441679626749624, 2.9629629629629655, 2.058823529411773, 0.7418397626112733, 6.964285714285724, -1.0033444816053594, 3.7037037037036993, 10.12861736334405, 0.5788712011577429, 6.917293233082705, 5.4698457223001355]",2023-10-09 01:11:59
KNDI,ALGO_ADX_28,9,8,1,0.1000,15.8889,3.7914,2.4221453287197177,0.8888888888888888,2023-09-27 21:30:00+00:00,11,ADX_28_1D_STOCK_RESULTS,"[2022-07-25T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2023-01-04T21:30:00+00:00, 2023-01-06T21:30:00+00:00, 2023-01-10T21:30:00+00:00, 2023-01-12T21:30:00+00:00, 2023-01-17T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-09-28T21:30:00+00:00]","[2022-10-26T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2023-01-05T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-01-11T21:30:00+00:00, 2023-01-13T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-09-27T21:30:00+00:00]","[66.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 70.0, 1.0]","[0.1200000000000001, -0.020000000000000018, 0.16999999999999993, 0.2400000000000002, 0.06000000000000005, 0.050000000000000266, 0.1499999999999999, 0.06999999999999984, 0.06000000000000005]","[4.615384615384619, -0.7168458781362014, 6.137184115523463, 10.256410256410266, 2.247191011235957, 1.8867924528301987, 5.514705882352938, 2.4221453287197177, 1.7595307917888579]",2023-10-05 05:41:12
GREEL,ALGO_ADX_28,11,10,1,0.1973,6.1818,3.7665,3.541315345699831,0.9090909090909091,2023-09-21 21:30:00+00:00,17,ADX_28_1D_STOCK_RESULTS,"[2023-05-31T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-06-23T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-07-17T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-09-22T21:30:00+00:00]","[2023-06-01T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-18T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[1.0, 11.0, 1.0, 1.0, 1.0, 6.0, 1.0, 1.0, 42.0, 1.0, 2.0]","[0.08000000000000007, 0.11000000000000032, 0.16000000000000014, 0.17999999999999972, 0.25, 0.6899999999999995, 0.20000000000000018, -0.3199999999999994, 0.20999999999999996, 0.3099999999999996, 0.2999999999999998]","[1.7353579175705003, 2.4175824175824245, 3.426124197002144, 3.9387308533916783, 5.241090146750524, 13.269230769230758, 3.2258064516129057, -4.907975460122691, 3.541315345699831, 4.928457869634334, 4.615384615384613]",2023-10-05 05:27:20
SGH,ALGO_ADX_28,13,12,1,0.6938,9.1538,3.7296,4.462474645030439,0.9230769230769231,2023-09-25 21:30:00+00:00,13,ADX_28_1D_STOCK_RESULTS,"[2022-11-30T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2022-12-06T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2023-01-30T21:30:00+00:00, 2023-02-03T21:30:00+00:00, 2023-02-07T21:30:00+00:00, 2023-02-09T21:30:00+00:00, 2023-05-22T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-09-20T21:30:00+00:00, 2023-09-26T21:30:00+00:00]","[2022-12-01T21:30:00+00:00, 2022-12-05T21:30:00+00:00, 2022-12-13T21:30:00+00:00, 2023-01-27T21:30:00+00:00, 2023-02-02T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-02-08T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-09-25T21:30:00+00:00]","[1.0, 1.0, 5.0, 29.0, 3.0, 1.0, 1.0, 69.0, 1.0, 1.0, 1.0, 3.0, 3.0]","[0.9100000000000001, 0.08999999999999986, 0.9600000000000009, 0.25, 1.1799999999999997, -0.16000000000000014, 0.4400000000000013, 1.1900000000000013, 0.8800000000000026, 1.3900000000000006, 1.6300000000000026, 0.09999999999999787, 0.1599999999999966]","[5.6521739130434785, 0.5405405405405397, 5.804111245465544, 1.4671361502347418, 6.97399527186761, -0.873362445414848, 2.4732996065205244, 6.506287588846371, 4.462474645030439, 6.984924623115581, 7.365567103479452, 0.443852640923204, 0.6831767719897378]",2023-10-09 02:27:10
HOV,ALGO_ADX_28,16,14,2,2.8225,13.1875,3.6504,3.390656815766759,0.875,2023-10-03 21:30:00+00:00,5,ADX_28_1D_STOCK_RESULTS,"[2022-07-29T21:30:00+00:00, 2022-08-15T21:30:00+00:00, 2023-01-25T21:30:00+00:00, 2023-01-27T21:30:00+00:00, 2023-02-02T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-02-08T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-09-01T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-21T21:30:00+00:00, 2023-10-04T21:30:00+00:00]","[2022-08-12T21:30:00+00:00, 2023-01-24T21:30:00+00:00, 2023-01-26T21:30:00+00:00, 2023-02-01T21:30:00+00:00, 2023-02-03T21:30:00+00:00, 2023-02-07T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[10.0, 111.0, 1.0, 3.0, 1.0, 1.0, 57.0, 1.0, 2.0, 2.0, 1.0, 10.0, 1.0, 1.0, 1.0, 8.0]","[3.5900000000000034, 3.200000000000003, 1.990000000000002, 1.8399999999999963, 4.210000000000008, 0.4300000000000068, -0.25, 0.46999999999999886, 2.6099999999999994, 4.060000000000002, 1.1800000000000068, 15.480000000000004, 5.650000000000006, 2.8800000000000097, 1.740000000000009, -3.9200000000000017]","[7.292301442210042, 6.123230003827024, 3.7547169811320793, 3.2595217006200112, 6.82112767336359, 0.6080316742081544, -0.34092458748124915, 0.6368563685636841, 3.5217919309135066, 5.073097588404351, 1.4553527380365157, 15.399920413847996, 4.773975496408962, 2.3968042609853613, 1.4160156250000075, -3.7852452684434157]",2023-10-09 01:42:21
NXGN,ALGO_ADX_28,8,8,0,0.6713,33.2500,3.5959,2.911641415225249,1.0,2023-09-15 21:30:00+00:00,23,ADX_28_1D_STOCK_RESULTS,"[2022-07-29T21:30:00+00:00, 2022-08-03T21:30:00+00:00, 2022-08-16T21:30:00+00:00, 2022-10-06T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-12-19T21:30:00+00:00, 2022-12-23T21:30:00+00:00, 2023-09-06T21:30:00+00:00]","[2022-08-02T21:30:00+00:00, 2022-08-15T21:30:00+00:00, 2022-10-05T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-12-01T21:30:00+00:00, 2022-12-22T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[2.0, 8.0, 35.0, 14.0, 24.0, 3.0, 173.0, 7.0]","[0.3299999999999983, 0.3999999999999986, 0.7600000000000016, 1.2300000000000004, 0.7099999999999973, 0.23000000000000043, 1.6500000000000021, 0.060000000000002274]","[1.945754716981122, 2.3188405797101366, 4.272062956717266, 6.595174262734588, 3.504442250740362, 1.2188659247482798, 8.656873032528868, 0.25488530161428324]",2023-10-09 02:09:17
IEZ,ALGO_ADX_28,9,9,0,0.6900,26.4444,3.5513,3.6446469248291606,1.0,2023-09-26 21:30:00+00:00,12,ADX_28_1D_STOCK_RESULTS,"[2022-08-03T21:30:00+00:00, 2022-08-25T21:30:00+00:00, 2022-10-21T21:30:00+00:00, 2022-10-25T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-11-02T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2023-01-17T21:30:00+00:00, 2023-09-25T21:30:00+00:00, 2023-09-27T21:30:00+00:00]","[2022-08-24T21:30:00+00:00, 2022-10-20T21:30:00+00:00, 2022-10-24T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2023-01-13T21:30:00+00:00, 2023-07-25T21:30:00+00:00, 2023-09-26T21:30:00+00:00]","[15.0, 39.0, 1.0, 2.0, 2.0, 3.0, 45.0, 130.0, 1.0]","[0.5500000000000007, 0.8099999999999987, 0.7699999999999996, 1.2300000000000004, 0.7100000000000009, 0.889999999999997, 0.8000000000000007, 0.33999999999999986, 0.10999999999999943]","[3.3475349969567905, 4.639175257731951, 4.19618528610354, 6.336939721792892, 3.507905138339926, 4.354207436399203, 3.6446469248291606, 1.4789038712483684, 0.4566210045662077]",2023-10-05 05:33:57
HELE,ALGO_ADX_28,11,11,0,3.9427,10.9091,3.4864,3.000171438367907,1.0,2023-10-02 21:30:00+00:00,6,ADX_28_1D_STOCK_RESULTS,"[2023-01-12T21:30:00+00:00, 2023-01-19T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-01-25T21:30:00+00:00, 2023-01-27T21:30:00+00:00, 2023-01-31T21:30:00+00:00, 2023-02-02T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-09-21T21:30:00+00:00, 2023-09-25T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[2023-01-18T21:30:00+00:00, 2023-01-20T21:30:00+00:00, 2023-01-24T21:30:00+00:00, 2023-01-26T21:30:00+00:00, 2023-01-30T21:30:00+00:00, 2023-02-01T21:30:00+00:00, 2023-02-03T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-09-22T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-10-02T21:30:00+00:00]","[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 106.0, 1.0, 1.0, 3.0]","[3.4099999999999966, 1.4699999999999989, 5.560000000000002, 4.030000000000001, 0.8799999999999955, 3.319999999999993, 3.5, 17.47, 1.9500000000000028, 1.3900000000000006, 0.39000000000000057]","[3.0265376764001033, 1.4264919941775827, 5.231956337630566, 3.7432658368939262, 0.8112842260532824, 3.0380673499267874, 3.000171438367907, 14.820156090939939, 1.7105263157894761, 1.2033590165353654, 0.33813074388763703]",2023-10-05 05:30:08
SBS,ALGO_ADX_28,18,17,1,0.3325,12.1111,3.4171,1.5384073716401123,0.9444444444444444,2023-09-15 21:30:00+00:00,23,ADX_28_1D_STOCK_RESULTS,"[2022-07-29T21:30:00+00:00, 2022-08-03T21:30:00+00:00, 2022-08-08T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-08-30T21:30:00+00:00, 2022-09-20T21:30:00+00:00, 2022-09-22T21:30:00+00:00, 2022-09-26T21:30:00+00:00, 2022-10-04T21:30:00+00:00, 2022-10-06T21:30:00+00:00, 2022-11-23T21:30:00+00:00, 2022-11-29T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2023-08-04T21:30:00+00:00, 2023-08-15T21:30:00+00:00, 2023-08-18T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-29T21:30:00+00:00]","[2022-08-02T21:30:00+00:00, 2022-08-05T21:30:00+00:00, 2022-08-10T21:30:00+00:00, 2022-08-29T21:30:00+00:00, 2022-09-09T21:30:00+00:00, 2022-09-21T21:30:00+00:00, 2022-09-23T21:30:00+00:00, 2022-10-03T21:30:00+00:00, 2022-10-05T21:30:00+00:00, 2022-10-24T21:30:00+00:00, 2022-11-28T21:30:00+00:00, 2022-12-01T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[2.0, 2.0, 2.0, 12.0, 7.0, 1.0, 1.0, 5.0, 1.0, 12.0, 2.0, 2.0, 144.0, 6.0, 2.0, 1.0, 2.0, 14.0]","[0.049999999999998934, 0.41999999999999993, 0.13000000000000078, 0.09999999999999964, 0.3600000000000012, 0.08000000000000007, 0.02000000000000135, 2.174999999999999, 0.0600000000000005, -0.019999999999999574, 0.17999999999999972, 0.47999999999999865, 0.14999999999999858, 0.2699999999999996, 0.5500000000000007, 0.33999999999999986, 0.15000000000000036, 0.4900000000000002]","[0.5847953216374144, 4.952830188679244, 1.4254385964912368, 1.0799136069114432, 3.7735849056603903, 0.8810572687224677, 0.22148394241418992, 25.408878504672884, 0.542005420054205, -0.1814882032667838, 1.651376146788988, 4.2818911685994525, 1.289767841788466, 2.459016393442619, 4.875886524822701, 2.9539530842745427, 1.247920133111484, 4.059652029826016]",2023-10-09 02:25:48
DO,ALGO_ADX_28,21,18,3,0.4352,4.3810,3.3708,3.1358885017421554,0.8571428571428571,2023-09-12 21:30:00+00:00,26,ADX_28_1D_STOCK_RESULTS,"[2023-01-18T21:30:00+00:00, 2023-01-24T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-05T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-06-12T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-08-18T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[2023-01-23T21:30:00+00:00, 2023-02-02T21:30:00+00:00, 2023-03-21T21:30:00+00:00, 2023-03-29T21:30:00+00:00, 2023-04-04T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-09T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-07-19T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[3.0, 7.0, 1.0, 5.0, 3.0, 7.0, 25.0, 1.0, 5.0, 1.0, 1.0, 3.0, 6.0, 2.0, 1.0, 2.0, 6.0, 1.0, 10.0, 1.0, 1.0]","[0.040000000000000924, 0.2599999999999998, 0.75, 0.35999999999999943, 0.5299999999999994, 0.25, -0.019999999999999574, -0.2400000000000002, 0.6799999999999997, 0.6099999999999994, -0.009999999999999787, 0.41999999999999993, 0.33999999999999986, 1.129999999999999, 0.1899999999999995, 1.2899999999999991, 0.5399999999999991, 1.2899999999999991, 0.16000000000000014, 0.040000000000000924, 0.5300000000000011]","[0.33755274261604157, 2.201524132091446, 7.5910931174089065, 3.1358885017421554, 4.298459042984585, 2.064409578860446, -0.16181229773462438, -1.9900497512437827, 5.846947549441098, 5.355575065847229, -0.08278145695364061, 3.541315345699831, 2.6877470355731212, 9.003984063745012, 1.3203613620569805, 8.896551724137925, 3.4177215189873364, 8.663532572196099, 1.0296010296010305, 0.2631578947368482, 3.365079365079372]",2023-10-05 05:09:53
MANH,ALGO_ADX_28,10,9,1,4.4560,12.2000,3.3330,2.7057277266199504,0.9,2023-10-02 21:30:00+00:00,6,ADX_28_1D_STOCK_RESULTS,"[2022-07-25T21:30:00+00:00, 2022-07-29T21:30:00+00:00, 2022-08-05T21:30:00+00:00, 2022-08-09T21:30:00+00:00, 2022-09-06T21:30:00+00:00, 2022-09-09T21:30:00+00:00, 2022-09-13T21:30:00+00:00, 2023-02-07T21:30:00+00:00, 2023-02-13T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[2022-07-28T21:30:00+00:00, 2022-08-04T21:30:00+00:00, 2022-08-08T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-09-08T21:30:00+00:00, 2022-09-12T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-02-10T21:30:00+00:00, 2023-02-15T21:30:00+00:00, 2023-10-02T21:30:00+00:00]","[3.0, 4.0, 1.0, 2.0, 2.0, 1.0, 100.0, 3.0, 2.0, 4.0]","[16.730000000000004, 5.719999999999999, 4.180000000000007, 5.140000000000015, 1.420000000000016, 3.509999999999991, 6.219999999999999, -2.0, 1.2099999999999795, 2.4299999999999784]","[14.120526671168133, 4.10182861240588, 2.947605951625419, 3.54556115058289, 1.0392271662763584, 2.4638495016144817, 4.405723190253576, -1.3849456408835954, 0.8425597103265646, 1.248009860818642]",2023-10-05 05:45:55
GETY,ALGO_ADX_28,9,9,0,0.1878,5.3333,3.3234,3.305785123966945,1.0,2023-09-22 21:30:00+00:00,16,ADX_28_1D_STOCK_RESULTS,"[2023-07-05T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-08-02T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[2023-07-12T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-18T21:30:00+00:00, 2023-09-20T21:30:00+00:00, 2023-09-22T21:30:00+00:00]","[5.0, 13.0, 24.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.16000000000000014, 0.02999999999999936, 0.09000000000000075, 0.16000000000000014, 0.23000000000000043, 0.16999999999999993, 0.3600000000000003, 0.39000000000000057, 0.09999999999999964]","[3.305785123966945, 0.6072874493926995, 1.8556701030927991, 3.3333333333333366, 4.331450094161967, 3.085299455535389, 5.9900166389351135, 5.735294117647068, 1.6666666666666607]",2023-10-05 05:25:02
CMT,ALGO_ADX_28,19,17,2,0.5757,3.2105,3.3231,2.9161603888213805,0.8947368421052632,2023-10-03 21:30:00+00:00,5,ADX_28_1D_STOCK_RESULTS,"[2022-07-29T21:30:00+00:00, 2022-08-02T21:30:00+00:00, 2022-11-03T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2022-11-10T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2022-12-16T21:30:00+00:00, 2022-12-20T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-06-23T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-09-21T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-10-02T21:30:00+00:00, 2023-10-04T21:30:00+00:00]","[2022-08-01T21:30:00+00:00, 2022-08-03T21:30:00+00:00, 2022-11-04T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2022-12-19T21:30:00+00:00, 2023-01-04T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-08-10T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-18T21:30:00+00:00, 2023-09-20T21:30:00+00:00, 2023-09-25T21:30:00+00:00, 2023-09-29T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[1.0, 1.0, 1.0, 2.0, 2.0, 21.0, 1.0, 9.0, 3.0, 4.0, 1.0, 1.0, 1.0, 3.0, 3.0, 1.0, 2.0, 3.0, 1.0]","[0.6644000000000005, 0.20700000000000074, -0.08000000000000007, 0.5922000000000001, 0.025000000000000355, 1.049999999999999, 0.9399999999999995, 0.2599999999999998, 1.120000000000001, 1.0799999999999983, 0.2900000000000027, 1.1400000000000006, 0.08999999999999986, 0.9100000000000001, 0.26000000000000156, 0.7199999999999989, -0.10999999999999943, 0.5800000000000018, 1.1999999999999993]","[6.446980282564824, 1.8515205724508117, -0.8056394763343411, 5.689963296758202, 0.23030861354214976, 9.210526315789464, 7.839866555462882, 2.0392156862745083, 5.8885383806519505, 5.162523900573605, 1.2946428571428692, 4.5364106645443725, 0.3466872110939902, 3.5954168312919803, 1.0280743376828847, 2.9161603888213805, -0.41478129713423617, 2.085580726357432, 4.197271773347322]",2023-10-09 01:13:46
DEN,ALGO_ADX_28,14,12,2,2.7879,17.3571,3.3147,2.084302666467737,0.8571428571428571,2023-09-28 21:30:00+00:00,10,ADX_28_1D_STOCK_RESULTS,"[2022-07-29T21:30:00+00:00, 2022-08-05T21:30:00+00:00, 2022-08-09T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-08-19T21:30:00+00:00, 2022-09-23T21:30:00+00:00, 2022-09-28T21:30:00+00:00, 2022-09-30T21:30:00+00:00, 2022-10-04T21:30:00+00:00, 2022-10-06T21:30:00+00:00, 2022-10-10T21:30:00+00:00, 2022-11-04T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-29T21:30:00+00:00]","[2022-08-04T21:30:00+00:00, 2022-08-08T21:30:00+00:00, 2022-08-10T21:30:00+00:00, 2022-08-18T21:30:00+00:00, 2022-08-24T21:30:00+00:00, 2022-09-27T21:30:00+00:00, 2022-09-29T21:30:00+00:00, 2022-10-03T21:30:00+00:00, 2022-10-05T21:30:00+00:00, 2022-10-07T21:30:00+00:00, 2022-10-11T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-28T21:30:00+00:00]","[4.0, 1.0, 1.0, 5.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 210.0, 10.0]","[-0.4399999999999977, 4.469999999999999, -0.5799999999999983, 9.800000000000011, 0.23999999999999488, 3.530000000000001, 0.3299999999999983, 5.010000000000005, 2.030000000000001, 1.710000000000008, 5.6200000000000045, 1.809999999999988, 3.769999999999996, 1.730000000000004]","[-0.6169377453729638, 6.281618887015175, -0.7457888646007436, 12.273011897307466, 0.2610682040683073, 4.7079221125633515, 0.40861812778603057, 6.012962073931836, 2.2613345215550864, 1.8780889621087402, 6.031984544381244, 1.9072708113803878, 3.9830956154252464, 1.7613520667888454]",2023-10-09 01:19:02
